workflow,process,n,n_c,strategy,lr_sizey_MAPE,lr_joint_MAPE,knn_sizey_MAPE,knn_joint_MAPE,mlp_sizey_MAPE,mlp_joint_MAPE,rf_sizey_MAPE,rf_joint_MAPE,lgbm_sizey_MAPE,lgbm_joint_MAPE,ngb_sizey_MAPE,ngb_joint_MAPE
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BED_CONSENSUS_QUANTIFY_QC_BEDTOOLS_FEATURECOUNTS_DESEQ2:HOMER_ANNOTATEPEAKS,1,1,global_fallback,8.421686548258538,11.356491860569875,483.9030891718014,0.3277948709171463,106.62566651757577,83.56520917863742,14.480682424170999,2.125435379168277,110.88365491836716,12.045106583636162,193.7175487703194,47.06630011658519
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BED_CONSENSUS_QUANTIFY_QC_BEDTOOLS_FEATURECOUNTS_DESEQ2:MACS3_CONSENSUS,1,1,global_fallback,369.3385005149109,390.6484305340936,26.419032510859058,34.21875233049622,262.28482745166224,473.3977730228638,28.62408160564303,22.243220134176966,286.2242839288021,12.013661747530609,259.91709865103735,381.7928214322009
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BED_CONSENSUS_QUANTIFY_QC_BEDTOOLS_FEATURECOUNTS_DESEQ2:SUBREAD_FEATURECOUNTS,1,1,global_fallback,1355.537828940057,1274.4665413568755,1542.2476949716136,167.59039123815117,2788.263155982353,1604.3217935537862,312.6714429910972,103.98591814554001,2934.9275794887876,2.825360586633805,496500.05999998376,3671.7179289138494
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX,6,6,global_fallback,151.25504453897935,235.2539100472338,159.47292249969348,38.52056136993587,430.92326853120545,690.2019001976497,40.200942070800714,11.260363323054994,227.37391896786525,2.8348837419168422,190.13059237799953,25.676734535143634
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTFINGERPRINT,4,4,global_fallback,51.52095737519199,35.26470449245132,19.892346004416336,53.04624205151144,0.6016348739931179,53.02787462315625,8.732857839002907,16.873661067226127,26.380377288680506,80.30075089099495,30.01440645981578,52.457136608751306
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTHEATMAP,6,6,global_fallback,105.73322686618475,154.7995661269166,318.6012774585886,44.19038118753292,321.20474100356654,466.2437245654362,91.34581584857017,8.412868977281928,384.96729550600986,22.68444478420436,473.78414739001556,36.140126872429086
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTPROFILE,6,6,global_fallback,396.9594476374221,493.49267498452537,6.576150479465107,7.851559051236517,963.2340697921363,1146.2801320853825,4.1282686573540985,4.158026487446919,441.7293796407717,100.648985334545,152.63583933480632,75.71317380124623
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,6,6,global_fallback,9566.947808625688,8909.315425822315,253.42975005501566,36.01784326175952,6583.589124985391,6266.725462517305,27.27736935131385,8.88124604648328,5711.979606371699,88.04896592025864,21194.988560744114,3976.9727711164883
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,6,6,global_fallback,5285.667726855925,7029.057274864452,7.9637514955966076,12.831242016265783,22263.83294432441,82.57548222650924,12.055141945065797,8.878807105819876,19586.02328837688,9.621171845212404,19016.960955327773,104.22971912334293
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,6,6,global_fallback,10398.285545597266,9794.905938710397,243.03173023919157,1.8901880464184189,7151.662684399501,7178.385728121917,18.113349084951064,44.860277249654125,6338.477565064283,147.1578270455847,20632.990630546225,2261.504696449796
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,6,6,global_fallback,10339.179441638662,9607.040013150157,245.1081109725943,3.8429463861255466,7106.958022334432,6708.365263920686,19.18861510021063,6.196463170008041,6067.986074164827,99.88661176397586,21644.75711399155,3617.544864712607
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,6,6,global_fallback,10210.123327606327,9590.706143191152,3449.8036867339542,19.750214678330774,10796.58862890779,9040.805965839167,342.69337113544617,13.086581808296694,10773.100283356267,42.340595567074395,inf,239717.71397545646
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BWA_MEM,6,6,global_fallback,182.23330799142698,190.02121497769028,17.50189827831979,1.706763464044237,483.88014180509634,423.2245909224791,8.155424515211346,0.813434966992504,254.2728260785441,11.388239401399085,91.41152581506026,74.84925434531735
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,6,6,global_fallback,5.0400642525409864,13.748424378329029,15.200678680246023,7.80699966894328,4.015942026620182,110.77368325402644,16.290203479208397,3.1027333790013993,2.5470739385996723,16.035542405439745,5.150461922677616,61.343450352006386
