process,task_hash,task_name,work_dir,wrapper_pid,launch_pid,audit_pid,ebpf_tsv,ebpf_files,ebpf_read_bytes,ebpf_mmap_bytes,ebpf_total_bytes,trace_task_id,trace_native_id,trace_tag,trace_status,trace_exit,trace_attempt,trace_cpus,trace_time,trace_memory,trace_duration,trace_realtime,trace_queue,trace_cpu_pct,trace_mem_pct,trace_rchar,trace_wchar,trace_syscr,trace_syscw,trace_read_bytes,trace_write_bytes,trace_vmem,trace_rss,trace_peak_vmem,trace_peak_rss
FLAGSTAT_BAM,ec25e597bcccc223108c8f040637e550,FLAGSTAT_BAM (window_331),/shared/minimap2_audit_nf/work/ec/25e597bcccc223108c8f040637e550,64647,64688,64694,/shared/minimap2_audit_nf/results/ebpf/FLAGSTAT_BAM/task_ec25e597bcccc223108c8f040637e550/ebpf_attribution_64688.tsv,928,1331164,2011136,3342300,4102,77425,window_331,COMPLETED,0,1,1,1h,1 GB,1m 2s,36ms,compute,19.8%,0.0%,167.9 KB,652 B,221,13,16 KB,4 KB,0,0,0,0
FLAGSTAT_BAM,ec5eaf139bde05b3e0c337edf88b251a,FLAGSTAT_BAM (window_931),/shared/minimap2_audit_nf/work/ec/5eaf139bde05b3e0c337edf88b251a,1218068,1218285,1218306,/shared/minimap2_audit_nf/results/ebpf/FLAGSTAT_BAM/task_ec5eaf139bde05b3e0c337edf88b251a/ebpf_attribution_1218285.tsv,1185,1361409,1695744,3057153,4688,78012,window_931,COMPLETED,0,1,1,1h,1 GB,1m 4s,53ms,compute,24.4%,0.0%,167.4 KB,671 B,221,13,4 KB,4 KB,0,0,0,0
FLAGSTAT_BAM,ec7bc0b787b88f1cfc140f2b7a2af348,FLAGSTAT_BAM (window_1053),/shared/minimap2_audit_nf/work/ec/7bc0b787b88f1cfc140f2b7a2af348,108904,109349,109388,/shared/minimap2_audit_nf/results/ebpf/FLAGSTAT_BAM/task_ec7bc0b787b88f1cfc140f2b7a2af348/ebpf_attribution_109349.tsv,1560,1696686,1495040,3191726,4809,78132,window_1053,COMPLETED,0,1,1,1h,1 GB,1m 3s,135ms,compute,24.8%,0.0%,168.7 KB,652 B,221,13,16 KB,4 KB,0,0,0,0
FLAGSTAT_BAM,eca200268c86764a0d854da817626fc7,FLAGSTAT_BAM (window_65),/shared/minimap2_audit_nf/work/ec/a200268c86764a0d854da817626fc7,60330,60577,60595,/shared/minimap2_audit_nf/results/ebpf/FLAGSTAT_BAM/task_eca200268c86764a0d854da817626fc7/ebpf_attribution_60577.tsv,1404,1556049,1486848,3042897,3846,77168,window_65,COMPLETED,0,1,1,1h,1 GB,1m 3s,45ms,compute,56.9%,0.0%,167.8 KB,652 B,221,13,16 KB,4 KB,0,0,0,0
FLAGSTAT_BAM,ecf5e52a8586d1bbf1ec5430b3120bc8,FLAGSTAT_BAM (window_196),/shared/minimap2_audit_nf/work/ec/f5e52a8586d1bbf1ec5430b3120bc8,78132,78296,78307,/shared/minimap2_audit_nf/results/ebpf/FLAGSTAT_BAM/task_ecf5e52a8586d1bbf1ec5430b3120bc8/ebpf_attribution_78296.tsv,1298,1458094,1576960,3035054,3959,77282,window_196,COMPLETED,0,1,1,1h,1 GB,1m 2s,58ms,compute,36.1%,0.0%,165.9 KB,652 B,221,13,16 KB,4 KB,0,0,0,0
FLAGSTAT_BAM,ed35c21d56ead78b5c9b4b7b0375df41,FLAGSTAT_BAM (window_1016),/shared/minimap2_audit_nf/work/ed/35c21d56ead78b5c9b4b7b0375df41,1223951,1224352,1224375,/shared/minimap2_audit_nf/results/ebpf/FLAGSTAT_BAM/task_ed35c21d56ead78b5c9b4b7b0375df41/ebpf_attribution_1224352.tsv,1297,1472757,1507328,2980085,4770,78093,window_1016,COMPLETED,0,1,1,1h,1 GB,1m 4s,52ms,compute,33.8%,0.0%,170.3 KB,671 B,221,13,20 KB,4 KB,0,0,0,0
FLAGSTAT_BAM,ed39461e3cd991ef58d9f7c045736cad,FLAGSTAT_BAM (window_827),/shared/minimap2_audit_nf/work/ed/39461e3cd991ef58d9f7c045736cad,1211475,1211555,1211565,/shared/minimap2_audit_nf/results/ebpf/FLAGSTAT_BAM/task_ed39461e3cd991ef58d9f7c045736cad/ebpf_attribution_1211555.tsv,1334,1501412,1572864,3074276,4583,77906,window_827,COMPLETED,0,1,1,1h,1 GB,1m 2s,44ms,compute,50.2%,0.0%,170.5 KB,671 B,221,13,4 KB,4 KB,0,0,0,0
FLAGSTAT_BAM,ed661a15093b865864b5330473927773,FLAGSTAT_BAM (window_258),/shared/minimap2_audit_nf/work/ed/661a15093b865864b5330473927773,64480,64501,64502,/shared/minimap2_audit_nf/results/ebpf/FLAGSTAT_BAM/task_ed661a15093b865864b5330473927773/ebpf_attribution_64501.tsv,964,1151205,1499136,2650341,4050,77372,window_258,COMPLETED,0,1,1,1h,1 GB,5.1s,47ms,compute,41.6%,0.0%,160.7 KB,652 B,221,13,12 KB,4 KB,0,0,0,0
FLAGSTAT_BAM,ed8dae2160042751ed9741456ca18db1,FLAGSTAT_BAM (window_84),/shared/minimap2_audit_nf/work/ed/8dae2160042751ed9741456ca18db1,75478,76159,76163,/shared/minimap2_audit_nf/results/ebpf/FLAGSTAT_BAM/task_ed8dae2160042751ed9741456ca18db1/ebpf_attribution_76159.tsv,1394,1543097,1540096,3083193,3866,77189,window_84,COMPLETED,0,1,1,1h,1 GB,1m 2s,54ms,compute,36.5%,0.0%,164.1 KB,652 B,221,13,16 KB,4 KB,0,0,0,0
FLAGSTAT_BAM,edacd39e20dfaea833d7c2feaa70be5d,FLAGSTAT_BAM (window_56),/shared/minimap2_audit_nf/work/ed/acd39e20dfaea833d7c2feaa70be5d,1179503,1179600,1179601,/shared/minimap2_audit_nf/results/ebpf/FLAGSTAT_BAM/task_edacd39e20dfaea833d7c2feaa70be5d/ebpf_attribution_1179600.tsv,1366,1529413,1503232,3032645,3816,77139,window_56,COMPLETED,0,1,1,1h,1 GB,1m 5s,60ms,compute,34.2%,0.0%,169.9 KB,671 B,221,13,16 KB,4 KB,0,0,0,0
