process,task_hash,task_name,work_dir,wrapper_pid,launch_pid,audit_pid,ebpf_tsv,ebpf_files,ebpf_read_bytes,ebpf_mmap_bytes,ebpf_total_bytes,trace_task_id,trace_native_id,trace_tag,trace_status,trace_exit,trace_attempt,trace_cpus,trace_time,trace_memory,trace_duration,trace_realtime,trace_queue,trace_cpu_pct,trace_mem_pct,trace_rchar,trace_wchar,trace_syscr,trace_syscw,trace_read_bytes,trace_write_bytes,trace_vmem,trace_rss,trace_peak_vmem,trace_peak_rss
ALIGN_CHUNK,003faaea63c19e703bbfa530d71b1ed6,ALIGN_CHUNK (ERR1094294_chunk_2),/shared/bowtie2_audit_nf/work/00/3faaea63c19e703bbfa530d71b1ed6,1884847,1884957,1884963,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_003faaea63c19e703bbfa530d71b1ed6/ebpf_attribution_1884957.tsv,1259,40339275,13807616,54146891,926,79270,ERR1094294_chunk_2,COMPLETED,0,1,2,2h,4 GB,35.6s,12.4s,compute,177.70%,0.00%,62.6 MB,41.5 MB,4706,4593,7.4 MB,8.3 MB,1.9 GB,95.2 MB,2 GB,95.2 MB
ALIGN_CHUNK,004664e5b0fb5cad1cc759825da961d0,ALIGN_CHUNK (ERR1094282_chunk_14),/shared/bowtie2_audit_nf/work/00/4664e5b0fb5cad1cc759825da961d0,2044571,2044966,2044979,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_004664e5b0fb5cad1cc759825da961d0/ebpf_attribution_2044966.tsv,1494,40701438,12365824,53067262,1490,79833,ERR1094282_chunk_14,COMPLETED,0,1,2,2h,4 GB,1m 11s,15.1s,compute,174.20%,0.00%,63.5 MB,42.3 MB,4629,4663,7.7 MB,8.5 MB,1.9 GB,97.4 MB,2 GB,97.4 MB
ALIGN_CHUNK,00b1246229f8848ae43ca2cb25e2e1f8,ALIGN_CHUNK (ERR1094305_chunk_2),/shared/bowtie2_audit_nf/work/00/b1246229f8848ae43ca2cb25e2e1f8,34686,34981,34997,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_00b1246229f8848ae43ca2cb25e2e1f8/ebpf_attribution_34981.tsv,1398,40012749,13438976,53451725,1049,79391,ERR1094305_chunk_2,COMPLETED,0,1,2,2h,4 GB,37.6s,13.5s,compute,173.90%,0.00%,62.1 MB,41 MB,4560,4588,6.9 MB,7.8 MB,1.9 GB,96.6 MB,2 GB,96.6 MB
ALIGN_CHUNK,00dee39223c6c149c9db51a8e9ac6547,ALIGN_CHUNK (ERR1094271_chunk_12),/shared/bowtie2_audit_nf/work/00/dee39223c6c149c9db51a8e9ac6547,35958,36255,36279,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_00dee39223c6c149c9db51a8e9ac6547/ebpf_attribution_36255.tsv,1359,41272609,13594624,54867233,710,79053,ERR1094271_chunk_12,COMPLETED,0,1,2,2h,4 GB,26.1s,14.4s,compute,175.40%,0.00%,63.7 MB,42.5 MB,4709,4626,8.2 MB,9.1 MB,1.9 GB,97.4 MB,2 GB,97.4 MB
ALIGN_CHUNK,00e59d171d6e8b1b3aa4d838ca664cc3,ALIGN_CHUNK (ERR1094299_chunk_36),/shared/bowtie2_audit_nf/work/00/e59d171d6e8b1b3aa4d838ca664cc3,1920659,1920740,1920741,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_00e59d171d6e8b1b3aa4d838ca664cc3/ebpf_attribution_1920740.tsv,1510,40208428,12423168,52631596,1033,79375,ERR1094299_chunk_36,COMPLETED,0,1,2,2h,4 GB,32.2s,12.2s,compute,171.80%,0.00%,62.7 MB,41.4 MB,4698,4611,7.2 MB,8 MB,1.9 GB,92.1 MB,2 GB,92.1 MB
ALIGN_CHUNK,010011238b9eb8b1620a1589453810a6,ALIGN_CHUNK (ERR1094262_chunk_16),/shared/bowtie2_audit_nf/work/01/0011238b9eb8b1620a1589453810a6,1694344,1694401,1694402,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_010011238b9eb8b1620a1589453810a6/ebpf_attribution_1694401.tsv,1260,40632173,13467648,54099821,664,79006,ERR1094262_chunk_16,COMPLETED,0,1,2,2h,4 GB,37.3s,14.3s,compute,176.00%,0.00%,63.2 MB,42 MB,4664,4623,4.8 MB,8.5 MB,1.9 GB,95.3 MB,2 GB,95.3 MB
ALIGN_CHUNK,01400b0e0d18ebb256afbd903935040f,ALIGN_CHUNK (ERR1094298_chunk_1),/shared/bowtie2_audit_nf/work/01/400b0e0d18ebb256afbd903935040f,1532728,1532839,1532846,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_01400b0e0d18ebb256afbd903935040f/ebpf_attribution_1532839.tsv,1515,38754608,12791808,51546416,474,78815,ERR1094298_chunk_1,COMPLETED,0,1,2,2h,4 GB,31.7s,10.5s,compute,172.30%,0.00%,56.2 MB,35 MB,4003,3962,2.9 MB,6.6 MB,1.9 GB,87.9 MB,2 GB,87.9 MB
ALIGN_CHUNK,01591154a18d94fd272cb039a327f275,ALIGN_CHUNK (ERR1094281_chunk_17),/shared/bowtie2_audit_nf/work/01/591154a18d94fd272cb039a327f275,5197,7315,7316,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_01591154a18d94fd272cb039a327f275/ebpf_attribution_7315.tsv,1045,32345021,11038720,43383741,118,78460,ERR1094281_chunk_17,COMPLETED,0,1,2,2h,4 GB,7m 29s,4.6s,compute,174.50%,0.00%,35.2 MB,13.5 MB,1805,1671,2.5 MB,2.8 MB,1.9 GB,67.7 MB,2 GB,67.7 MB
ALIGN_CHUNK,018b65979237386eb239c577f5b4523f,ALIGN_CHUNK (ERR1094279_chunk_24),/shared/bowtie2_audit_nf/work/01/8b65979237386eb239c577f5b4523f,1308249,1308364,1308365,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_018b65979237386eb239c577f5b4523f/ebpf_attribution_1308364.tsv,1415,28595063,5603328,34198391,65,78409,ERR1094279_chunk_24,COMPLETED,0,1,2,2h,4 GB,17.2s,2.9s,compute,164.90%,0.00%,30.4 MB,8.6 MB,1238,1160,4 KB,1.8 MB,1.9 GB,66.3 MB,2 GB,66.3 MB
ALIGN_CHUNK,01bdde6be1f47b8e99dac110d41be1be,ALIGN_CHUNK (ERR1094259_chunk_28),/shared/bowtie2_audit_nf/work/01/bdde6be1f47b8e99dac110d41be1be,4468,51706,51707,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_01bdde6be1f47b8e99dac110d41be1be/ebpf_attribution_51706.tsv,980,41846427,16175104,58021531,297,78638,ERR1094259_chunk_28,COMPLETED,0,1,2,2h,4 GB,8m 54s,12.8s,compute,182.00%,0.00%,64.4 MB,43.7 MB,4681,4666,8.6 MB,9.9 MB,1.9 GB,93.2 MB,2 GB,93.2 MB
ALIGN_CHUNK,01c074b7f20d2ccfd5efc74b8603adf2,ALIGN_CHUNK (ERR1094294_chunk_18),/shared/bowtie2_audit_nf/work/01/c074b7f20d2ccfd5efc74b8603adf2,1899130,1899289,1899295,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_01c074b7f20d2ccfd5efc74b8603adf2/ebpf_attribution_1899289.tsv,1476,40660991,12226560,52887551,954,79296,ERR1094294_chunk_18,COMPLETED,0,1,2,2h,4 GB,26.2s,14.9s,compute,171.00%,0.00%,63.2 MB,42 MB,4630,4615,3.9 MB,8.5 MB,1.9 GB,97 MB,2 GB,97 MB
ALIGN_CHUNK,025eb27dcc166568056d1d495e324efb,ALIGN_CHUNK (ERR1094280_chunk_17),/shared/bowtie2_audit_nf/work/02/5eb27dcc166568056d1d495e324efb,2177079,2177136,2177137,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_025eb27dcc166568056d1d495e324efb/ebpf_attribution_2177136.tsv,1187,41683885,14446592,56130477,1846,80189,ERR1094280_chunk_17,COMPLETED,0,1,2,2h,4 GB,31.7s,14.8s,compute,175.40%,0.00%,64.5 MB,43.4 MB,4836,4684,8.6 MB,9.5 MB,1.9 GB,93.8 MB,2 GB,93.8 MB
ALIGN_CHUNK,028c1f4be9869f01062d6c8ccd51cd9e,ALIGN_CHUNK (ERR1094305_chunk_16),/shared/bowtie2_audit_nf/work/02/8c1f4be9869f01062d6c8ccd51cd9e,36348,36714,36745,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_028c1f4be9869f01062d6c8ccd51cd9e/ebpf_attribution_36714.tsv,1384,40219513,13606912,53826425,1063,79405,ERR1094305_chunk_16,COMPLETED,0,1,2,2h,4 GB,43.8s,14.5s,compute,173.10%,0.00%,62.5 MB,41.3 MB,4656,4606,7.1 MB,7.9 MB,2 GB,99 MB,2.2 GB,100.6 MB
ALIGN_CHUNK,032a915a9f1180750c6b2d986f129267,ALIGN_CHUNK (ERR1094256_chunk_7),/shared/bowtie2_audit_nf/work/03/2a915a9f1180750c6b2d986f129267,1638114,1638479,1638493,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_032a915a9f1180750c6b2d986f129267/ebpf_attribution_1638479.tsv,1437,40277454,13438976,53716430,581,78925,ERR1094256_chunk_7,COMPLETED,0,1,2,2h,4 GB,47.2s,9.5s,compute,174.00%,0.00%,62.5 MB,41.3 MB,4679,4609,3.6 MB,8.1 MB,1.9 GB,91.6 MB,2 GB,91.6 MB
ALIGN_CHUNK,03306c00dbbad6912cf4af58bfacbb5b,ALIGN_CHUNK (ERR1094266_chunk_9),/shared/bowtie2_audit_nf/work/03/306c00dbbad6912cf4af58bfacbb5b,1494581,1494813,1494816,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_03306c00dbbad6912cf4af58bfacbb5b/ebpf_attribution_1494813.tsv,1562,41141660,13185024,54326684,432,78773,ERR1094266_chunk_9,COMPLETED,0,1,2,2h,4 GB,47.7s,14.6s,compute,172.50%,0.00%,63.4 MB,42.3 MB,4643,4615,4 MB,8.9 MB,2 GB,93.1 MB,2.2 GB,100.1 MB
ALIGN_CHUNK,03589aa64d8913241af4116014719ac8,ALIGN_CHUNK (ERR1094271_chunk_15),/shared/bowtie2_audit_nf/work/03/589aa64d8913241af4116014719ac8,35993,36276,36299,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_03589aa64d8913241af4116014719ac8/ebpf_attribution_36276.tsv,1351,41477439,13705216,55182655,713,79055,ERR1094271_chunk_15,COMPLETED,0,1,2,2h,4 GB,26.8s,14.6s,compute,174.10%,0.00%,64.1 MB,42.9 MB,4751,4644,8.4 MB,9.2 MB,1.9 GB,94.7 MB,2 GB,94.7 MB
ALIGN_CHUNK,0365335dce358071d547129a6727743a,ALIGN_CHUNK (ERR1094297_chunk_6),/shared/bowtie2_audit_nf/work/03/65335dce358071d547129a6727743a,2378172,2378240,2378242,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_0365335dce358071d547129a6727743a/ebpf_attribution_2378240.tsv,1022,40423028,16334848,56757876,2848,81190,ERR1094297_chunk_6,COMPLETED,0,1,2,2h,4 GB,1m 17s,13.6s,compute,179.50%,0.00%,62.9 MB,42.1 MB,4695,4649,7.2 MB,8.5 MB,1.9 GB,94 MB,2 GB,94 MB
ALIGN_CHUNK,038681111c4b58df777aa18805016d56,ALIGN_CHUNK (ERR1094294_chunk_49),/shared/bowtie2_audit_nf/work/03/8681111c4b58df777aa18805016d56,1913050,1913202,1913203,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_038681111c4b58df777aa18805016d56/ebpf_attribution_1913202.tsv,1630,39924904,13479936,53404840,985,79327,ERR1094294_chunk_49,COMPLETED,0,1,2,2h,4 GB,53.5s,14.7s,compute,173.50%,0.00%,62.5 MB,41.6 MB,4721,4637,6.9 MB,8 MB,1.9 GB,94 MB,2 GB,94 MB
ALIGN_CHUNK,03aac02c3c0e5c936eab9a16b148e526,ALIGN_CHUNK (ERR1094299_chunk_3),/shared/bowtie2_audit_nf/work/03/aac02c3c0e5c936eab9a16b148e526,44496,44697,44698,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_03aac02c3c0e5c936eab9a16b148e526/ebpf_attribution_44697.tsv,1484,40527633,12460032,52987665,989,79331,ERR1094299_chunk_3,COMPLETED,0,1,2,2h,4 GB,54.4s,14.8s,compute,172.40%,0.00%,62.9 MB,41.7 MB,4641,4607,7.6 MB,8.4 MB,1.9 GB,96.5 MB,2 GB,96.5 MB
ALIGN_CHUNK,0462b7c996631c02122f4eebf7cd84f6,ALIGN_CHUNK (ERR1094282_chunk_1),/shared/bowtie2_audit_nf/work/04/62b7c996631c02122f4eebf7cd84f6,2041072,2041237,2041238,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_0462b7c996631c02122f4eebf7cd84f6/ebpf_attribution_2041237.tsv,1579,41301851,13434880,54736731,1474,79816,ERR1094282_chunk_1,COMPLETED,0,1,2,2h,4 GB,55.6s,13.8s,compute,174.40%,0.00%,63.6 MB,42.5 MB,4668,4616,8.1 MB,9 MB,1.9 GB,95.5 MB,2 GB,95.5 MB
ALIGN_CHUNK,047765b635da699af0c1c6d2c0efea46,ALIGN_CHUNK (ERR1094256_chunk_19),/shared/bowtie2_audit_nf/work/04/7765b635da699af0c1c6d2c0efea46,1658509,1658725,1658734,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_047765b635da699af0c1c6d2c0efea46/ebpf_attribution_1658725.tsv,1313,40253149,13475840,53728989,601,78945,ERR1094256_chunk_19,COMPLETED,0,1,2,2h,4 GB,30s,12.8s,compute,176.50%,0.00%,62.8 MB,41.6 MB,4681,4623,7.3 MB,8.2 MB,1.9 GB,96.4 MB,2 GB,96.4 MB
ALIGN_CHUNK,04861ec4b2adf5c51fba43c66b9b694d,ALIGN_CHUNK (ERR1094271_chunk_10),/shared/bowtie2_audit_nf/work/04/861ec4b2adf5c51fba43c66b9b694d,35962,36224,36251,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_04861ec4b2adf5c51fba43c66b9b694d/ebpf_attribution_36224.tsv,1346,41136564,13524992,54661556,708,79050,ERR1094271_chunk_10,COMPLETED,0,1,2,2h,4 GB,24.6s,14.6s,compute,175.50%,0.00%,63.6 MB,42.4 MB,4657,4627,8.1 MB,8.9 MB,1.9 GB,96.4 MB,2 GB,96.4 MB
ALIGN_CHUNK,0494c07e11dcbd640a70fb4716e78571,ALIGN_CHUNK (ERR1094256_chunk_23),/shared/bowtie2_audit_nf/work/04/94c07e11dcbd640a70fb4716e78571,1659776,1659983,1660001,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_0494c07e11dcbd640a70fb4716e78571/ebpf_attribution_1659983.tsv,1279,40253881,13512704,53766585,608,78952,ERR1094256_chunk_23,COMPLETED,0,1,2,2h,4 GB,27.2s,12.7s,compute,176.90%,0.00%,62.8 MB,41.7 MB,4694,4621,3.6 MB,8.2 MB,1.9 GB,97.7 MB,2 GB,97.7 MB
ALIGN_CHUNK,04d8799d0ab421bf89b580f450c50d19,ALIGN_CHUNK (ERR1094271_chunk_48),/shared/bowtie2_audit_nf/work/04/d8799d0ab421bf89b580f450c50d19,27187,27250,27255,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_04d8799d0ab421bf89b580f450c50d19/ebpf_attribution_27250.tsv,1255,40962352,13508608,54470960,746,79088,ERR1094271_chunk_48,COMPLETED,0,1,2,2h,4 GB,15s,9.6s,compute,180.00%,0.00%,63.6 MB,42.4 MB,4740,4631,8 MB,8.8 MB,1.9 GB,93.6 MB,2 GB,93.6 MB
ALIGN_CHUNK,0507625a65a08301e557de1f47b36c4f,ALIGN_CHUNK (ERR1094282_chunk_36),/shared/bowtie2_audit_nf/work/05/07625a65a08301e557de1f47b36c4f,2086134,2086157,2086158,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_0507625a65a08301e557de1f47b36c4f/ebpf_attribution_2086157.tsv,1011,40902237,16171008,57073245,1517,79861,ERR1094282_chunk_36,COMPLETED,0,1,2,2h,4 GB,1m 29s,14.3s,compute,179.10%,0.00%,63.4 MB,42.2 MB,4787,4663,7.7 MB,8.5 MB,1.9 GB,94.7 MB,2 GB,94.7 MB
ALIGN_CHUNK,06e42b6904cc5de9e41cd0c6cbda403d,ALIGN_CHUNK (ERR1094274_chunk_46),/shared/bowtie2_audit_nf/work/06/e42b6904cc5de9e41cd0c6cbda403d,1484481,1484730,1484743,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_06e42b6904cc5de9e41cd0c6cbda403d/ebpf_attribution_1484730.tsv,1588,39856133,13164544,53020677,419,78761,ERR1094274_chunk_46,COMPLETED,0,1,2,2h,4 GB,31.9s,13.1s,compute,173.80%,0.00%,57.2 MB,36 MB,4021,3963,3.4 MB,7.6 MB,1.9 GB,88.9 MB,2 GB,88.9 MB
ALIGN_CHUNK,0778dc32031b6be4156590156ffda919,ALIGN_CHUNK (ERR1094256_chunk_30),/shared/bowtie2_audit_nf/work/07/78dc32031b6be4156590156ffda919,1666534,1666713,1666715,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_0778dc32031b6be4156590156ffda919/ebpf_attribution_1666713.tsv,1588,40398550,13266944,53665494,618,78960,ERR1094256_chunk_30,COMPLETED,0,1,2,2h,4 GB,24s,13s,compute,174.10%,0.00%,62.8 MB,41.6 MB,4670,4618,7.3 MB,8.1 MB,1.9 GB,97.1 MB,2 GB,97.1 MB
ALIGN_CHUNK,07a5c10942915429597a8dc94838b205,ALIGN_CHUNK (ERR1094266_chunk_43),/shared/bowtie2_audit_nf/work/07/a5c10942915429597a8dc94838b205,1530266,1530356,1530360,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_07a5c10942915429597a8dc94838b205/ebpf_attribution_1530356.tsv,1528,41246863,13008896,54255759,466,78808,ERR1094266_chunk_43,COMPLETED,0,1,2,2h,4 GB,32s,13.8s,compute,172.90%,0.00%,63.7 MB,42.6 MB,4720,4634,8.2 MB,9.1 MB,1.9 GB,94.8 MB,2 GB,94.8 MB
ALIGN_CHUNK,07d1d4e50571194d5b651613d6704e7c,ALIGN_CHUNK (ERR1094298_chunk_24),/shared/bowtie2_audit_nf/work/07/d1d4e50571194d5b651613d6704e7c,8232,8275,8277,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_07d1d4e50571194d5b651613d6704e7c/ebpf_attribution_8275.tsv,1181,38799788,13451264,52251052,497,78839,ERR1094298_chunk_24,COMPLETED,0,1,2,2h,4 GB,15.6s,6.9s,compute,180.60%,0.00%,56.8 MB,35.5 MB,4129,3999,6.1 MB,6.8 MB,1.9 GB,86 MB,2 GB,86 MB
ALIGN_CHUNK,07d3a24f097bcfbb6941b7b78f8bb684,ALIGN_CHUNK (ERR1094294_chunk_47),/shared/bowtie2_audit_nf/work/07/d3a24f097bcfbb6941b7b78f8bb684,42652,42707,42715,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_07d3a24f097bcfbb6941b7b78f8bb684/ebpf_attribution_42707.tsv,1474,39849427,13565952,53415379,983,79325,ERR1094294_chunk_47,COMPLETED,0,1,2,2h,4 GB,21.8s,14.7s,compute,175.30%,0.00%,62.2 MB,41 MB,4603,4604,6.8 MB,7.6 MB,1.9 GB,94.7 MB,2 GB,94.7 MB
ALIGN_CHUNK,08082fd2c3822f1eae037716f47c54fc,ALIGN_CHUNK (ERR1094298_chunk_15),/shared/bowtie2_audit_nf/work/08/082fd2c3822f1eae037716f47c54fc,1538516,1538748,1538759,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_08082fd2c3822f1eae037716f47c54fc/ebpf_attribution_1538748.tsv,1498,38870040,12972032,51842072,488,78830,ERR1094298_chunk_15,COMPLETED,0,1,2,2h,4 GB,58.3s,12.9s,compute,172.00%,0.00%,56.6 MB,35.4 MB,3978,3995,4 KB,6.7 MB,1.9 GB,92 MB,2 GB,92 MB
ALIGN_CHUNK,088c3044376a7d5af88b43e56285eecd,ALIGN_CHUNK (ERR1094305_chunk_18),/shared/bowtie2_audit_nf/work/08/8c3044376a7d5af88b43e56285eecd,72990,73049,73058,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_088c3044376a7d5af88b43e56285eecd/ebpf_attribution_73049.tsv,1142,40068779,13684736,53753515,1065,79407,ERR1094305_chunk_18,COMPLETED,0,1,2,2h,4 GB,44.8s,13.9s,compute,178.00%,0.00%,62.6 MB,41.3 MB,4657,4607,7.2 MB,8 MB,1.9 GB,97 MB,2 GB,97 MB
ALIGN_CHUNK,08ad1c246bf5ad892ec8e80779bb6d4d,ALIGN_CHUNK (ERR1094291_chunk_45),/shared/bowtie2_audit_nf/work/08/ad1c246bf5ad892ec8e80779bb6d4d,1874895,1875018,1875026,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_08ad1c246bf5ad892ec8e80779bb6d4d/ebpf_attribution_1875018.tsv,1245,39881500,14049280,53930780,913,79256,ERR1094291_chunk_45,COMPLETED,0,1,2,2h,4 GB,40.4s,15s,compute,178.40%,0.00%,62 MB,40.7 MB,4577,4563,6.9 MB,7.6 MB,1.9 GB,96.5 MB,2 GB,96.5 MB
ALIGN_CHUNK,08b81f5cb658f5b4bcda99822a688351,ALIGN_CHUNK (ERR1094288_chunk_4),/shared/bowtie2_audit_nf/work/08/b81f5cb658f5b4bcda99822a688351,53960,54172,54173,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_08b81f5cb658f5b4bcda99822a688351/ebpf_attribution_54172.tsv,1458,41017196,12894208,53911404,752,79094,ERR1094288_chunk_4,COMPLETED,0,1,2,2h,4 GB,32.5s,13.3s,compute,173.60%,0.00%,62.2 MB,40.9 MB,4566,4470,8 MB,8.6 MB,1.9 GB,94.2 MB,2 GB,94.2 MB
ALIGN_CHUNK,08ddeb93bbdc318e0350be623a61fa2a,ALIGN_CHUNK (ERR1094259_chunk_4),/shared/bowtie2_audit_nf/work/08/ddeb93bbdc318e0350be623a61fa2a,1378160,1378326,1378327,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_08ddeb93bbdc318e0350be623a61fa2a/ebpf_attribution_1378326.tsv,1501,41343836,12800000,54143836,273,78615,ERR1094259_chunk_4,COMPLETED,0,1,2,2h,4 GB,37.9s,14.2s,compute,172.60%,0.00%,63.7 MB,42.6 MB,4644,4621,8.3 MB,9.2 MB,2.1 GB,98.2 MB,2.2 GB,100.1 MB
ALIGN_CHUNK,08e6552e92106513fad6297ddb34f1fb,ALIGN_CHUNK (ERR1094297_chunk_7),/shared/bowtie2_audit_nf/work/08/e6552e92106513fad6297ddb34f1fb,2379324,2379347,2379348,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_08e6552e92106513fad6297ddb34f1fb/ebpf_attribution_2379347.tsv,1022,40437411,16461824,56899235,2849,81191,ERR1094297_chunk_7,COMPLETED,0,1,2,2h,4 GB,1m 10s,13.8s,compute,178.10%,0.00%,62.8 MB,42.1 MB,4802,4645,3.6 MB,8.5 MB,1.9 GB,95.2 MB,2 GB,95.2 MB
ALIGN_CHUNK,08ffd96a4c3d2a7b08fe224d1a896072,ALIGN_CHUNK (ERR1094274_chunk_26),/shared/bowtie2_audit_nf/work/08/ffd96a4c3d2a7b08fe224d1a896072,1465009,1465345,1465364,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_08ffd96a4c3d2a7b08fe224d1a896072/ebpf_attribution_1465345.tsv,1379,39595057,13672448,53267505,399,78741,ERR1094274_chunk_26,COMPLETED,0,1,2,2h,4 GB,34.9s,12.8s,compute,175.80%,0.00%,57.1 MB,35.8 MB,3965,3960,6.7 MB,7.4 MB,1.9 GB,91 MB,2 GB,91 MB
ALIGN_CHUNK,09ac75f951c4f78bb472ab692d2d1cf9,ALIGN_CHUNK (ERR1094305_chunk_28),/shared/bowtie2_audit_nf/work/09/ac75f951c4f78bb472ab692d2d1cf9,1942548,1942720,1942728,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_09ac75f951c4f78bb472ab692d2d1cf9/ebpf_attribution_1942720.tsv,1365,40276399,13688832,53965231,1075,79418,ERR1094305_chunk_28,COMPLETED,0,1,2,2h,4 GB,35.4s,14.4s,compute,174.50%,0.00%,62.7 MB,41.5 MB,4681,4613,7.3 MB,8.1 MB,1.9 GB,96.8 MB,2 GB,96.8 MB
ALIGN_CHUNK,09c49fb59981e2162a0dc7d7fa2442ad,ALIGN_CHUNK (ERR1094262_chunk_28),/shared/bowtie2_audit_nf/work/09/c49fb59981e2162a0dc7d7fa2442ad,1705912,1706089,1706101,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_09c49fb59981e2162a0dc7d7fa2442ad/ebpf_attribution_1706089.tsv,1416,40774175,13586432,54360607,676,79018,ERR1094262_chunk_28,COMPLETED,0,1,2,2h,4 GB,26.9s,14.4s,compute,174.70%,0.00%,63.3 MB,42.1 MB,4658,4625,3.9 MB,8.6 MB,1.9 GB,94 MB,2 GB,94 MB
ALIGN_CHUNK,0a43720e9beddeda5162176cf76d4042,ALIGN_CHUNK (ERR1094266_chunk_19),/shared/bowtie2_audit_nf/work/0a/43720e9beddeda5162176cf76d4042,1500078,1500322,1500327,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_0a43720e9beddeda5162176cf76d4042/ebpf_attribution_1500322.tsv,1487,41110361,13373440,54483801,442,78784,ERR1094266_chunk_19,COMPLETED,0,1,2,2h,4 GB,42.4s,14.7s,compute,172.10%,0.00%,63.5 MB,42.4 MB,4721,4627,8 MB,8.9 MB,1.9 GB,96.6 MB,2 GB,96.6 MB
ALIGN_CHUNK,0a5f67988dfb8139e629af99254acfd8,ALIGN_CHUNK (ERR1094298_chunk_20),/shared/bowtie2_audit_nf/work/0a/5f67988dfb8139e629af99254acfd8,1548356,1548572,1548584,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_0a5f67988dfb8139e629af99254acfd8/ebpf_attribution_1548572.tsv,1358,38929613,13574144,52503757,493,78835,ERR1094298_chunk_20,COMPLETED,0,1,2,2h,4 GB,53.2s,12.5s,compute,173.50%,0.00%,56.8 MB,35.6 MB,4093,4005,3.1 MB,6.8 MB,1.9 GB,89.6 MB,2 GB,89.6 MB
ALIGN_CHUNK,0a76631cfa85c47c8efb29dffbfbbac1,ALIGN_CHUNK (ERR1094271_chunk_23),/shared/bowtie2_audit_nf/work/0a/76631cfa85c47c8efb29dffbfbbac1,1742835,1743101,1743115,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_0a76631cfa85c47c8efb29dffbfbbac1/ebpf_attribution_1743101.tsv,1218,40757377,14016512,54773889,721,79063,ERR1094271_chunk_23,COMPLETED,0,1,2,2h,4 GB,34.2s,14.3s,compute,176.90%,0.00%,63.3 MB,42.1 MB,4730,4629,4 KB,8.6 MB,1.9 GB,96.5 MB,2 GB,96.5 MB
